Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40964565,11/18/2018 01:37:40 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,,,,,GRAND CONCOURSE,FIELD PLACE,INTERSECTION,BRONX,,Precinct,Open,11/18/2018 09:37:40 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,05 BRONX,,BRONX,1012130,252134,ONLINE,Unspecified,BRONX,,,,,,,,40.858680360072086,-73.89921220111034,"(40.858680360072086, -73.89921220111034)"
40965653,11/18/2018 01:38:47 AM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10462,1595 UNIONPORT ROAD,UNIONPORT ROAD,LAUREL DRIVE,GUERLAIN STREET,,,ADDRESS,BRONX,,N/A,Open,12/18/2018 01:38:47 AM,"The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection. You may be contacted if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center. Please note your Service Request number for future reference.",,09 BRONX,2039377501,BRONX,1022253,245480,PHONE,Unspecified,BRONX,,,,,,,,40.84037934762012,-73.86265474316063,"(40.84037934762012, -73.86265474316063)"
40970095,11/18/2018 01:39:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2125 HOLLAND AVENUE,HOLLAND AVENUE,BRADY AVENUE,LYDIG AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:39:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,11 BRONX,2042880045,BRONX,1021380,250385,PHONE,Unspecified,BRONX,,,,,,,,40.85384582604438,-73.86578265420283,"(40.85384582604438, -73.86578265420283)"
40966424,11/18/2018 01:39:42 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,,,,,EAST  180 STREET,GRAND CONCOURSE,INTERSECTION,BRONX,,Precinct,Open,11/18/2018 09:39:42 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,05 BRONX,,BRONX,1011161,250254,PHONE,Unspecified,BRONX,,,,,,,,40.853523331931385,-73.90272273608804,"(40.853523331931385, -73.90272273608804)"
40965972,11/18/2018 01:39:48 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,2460 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST FORDHAM ROAD,WEST 190 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:39:48 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2032000001,BRONX,1011369,253760,ONLINE,Unspecified,BRONX,,,,,,,,40.86314560807272,-73.90195667837318,"(40.86314560807272, -73.90195667837318)"
40964992,11/18/2018 01:40:26 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11374,98-05 67 AVENUE,67 AVENUE,AUSTIN STREET,WETHEROLE STREET,,,ADDRESS,REGO PARK,,Precinct,Open,11/18/2018 09:40:26 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 QUEENS,4031560133,QUEENS,1024288,203170,PHONE,Unspecified,QUEENS,,,,,,,,40.724240815958815,-73.85555228671493,"(40.724240815958815, -73.85555228671493)"
40969513,11/18/2018 01:40:33 AM,11/18/2018 02:21:22 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11691,29-32 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,HARTMAN LANE,BAY 32 STREET,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,11/18/2018 09:40:33 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 01:53:36 AM,14 QUEENS,4157440007,QUEENS,1049727,157805,PHONE,Unspecified,QUEENS,,,,,,,,40.599572668185026,-73.76421523730716,"(40.599572668185026, -73.76421523730716)"
40968730,11/18/2018 01:41:03 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11373,94-66 45 AVENUE,45 AVENUE,,,,,LATLONG,ELMHURST,,N/A,Pending,12/18/2018 01:41:03 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/18/2018 01:44:24 AM,04 QUEENS,,QUEENS,1020716,210495,MOBILE,Unspecified,QUEENS,,,,,,,,40.74436156048827,-73.86839950255195,"(40.74436156048827, -73.86839950255195)"
40971474,11/18/2018 01:41:23 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10463,60 ADRIAN AVENUE,ADRIAN AVENUE,WEST 227 STREET,TERRACE VIEW AVENUE,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 09:41:23 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:02:53 AM,08 BRONX,1022150314,MANHATTAN,1008999,258959,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.87742222861893,-73.91050573021732,"(40.87742222861893, -73.91050573021732)"
40967970,11/18/2018 01:41:36 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,33-31 96 STREET,96 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,CORONA,,Precinct,Open,11/18/2018 09:41:36 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 QUEENS,,QUEENS,1019687,214840,ONLINE,Unspecified,QUEENS,,,,,,,,40.75629165911312,-73.87209011205363,"(40.75629165911312, -73.87209011205363)"
40971155,11/18/2018 01:41:38 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11433,108-09 MERRICK BOULEVARD,MERRICK BOULEVARD,108 AVENUE,108 DRIVE,,,ADDRESS,JAMAICA,,Precinct,Assigned,11/18/2018 09:41:38 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:52:33 AM,12 QUEENS,4102530028,QUEENS,1043447,193733,PHONE,Unspecified,QUEENS,,,,,,,,40.69823110791238,-73.78651431334356,"(40.69823110791238, -73.78651431334356)"
40971176,11/18/2018 01:42:27 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10003,,,,,EAST   14 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Open,11/18/2018 09:42:27 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,,MANHATTAN,987803,206435,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73329233817604,-73.98717987386496,"(40.73329233817604, -73.98717987386496)"
40965043,11/18/2018 01:42:44 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,1169 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,PORTAL STREET,RALPH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:42:44 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:50:35 AM,08 BROOKLYN,3013990145,BROOKLYN,1005405,182173,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.666674260725195,-73.92374361688577,"(40.666674260725195, -73.92374361688577)"
40971243,11/18/2018 01:42:59 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2922 GRANDCONCOURSE,GRANDCONCOURSE,EAST 199 STREET,BEDFORD PARK BOULEVARD,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:42:59 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2033200060,BRONX,1015052,256815,ONLINE,Unspecified,BRONX,,,,,,,,40.87151856426315,-73.88862749938583,"(40.87151856426315, -73.88862749938583)"
40971647,11/18/2018 01:43:40 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,256 5 AVENUE,5 AVENUE,CARROLL STREET,GARFIELD PLACE,,,ADDRESS,BROOKLYN,,Precinct,Open,11/18/2018 09:43:40 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 BROOKLYN,3009610035,BROOKLYN,989376,185171,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67492688994794,-73.98152027689353,"(40.67492688994794, -73.98152027689353)"
40969012,11/18/2018 01:44:01 AM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,10023,,,,,,,,NEW YORK,,N/A,Open,11/21/2018 01:44:01 AM,The Department of Parks and Recreation usually requires 3 days to respond to this type of complaint. Please note your Service Request number for future reference.,,07 MANHATTAN,,MANHATTAN,,,UNKNOWN,Riverside Park,MANHATTAN,,,,,,,,,,
40970247,11/18/2018 01:44:42 AM,11/18/2018 01:58:45 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11211,299 VANDERVOORT AVENUE,VANDERVOORT AVENUE,REWE STREET,MASPETH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:44:42 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:58:45 AM,01 BROOKLYN,3029140016,BROOKLYN,1002525,200060,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71577634844434,-73.934076483014,"(40.71577634844434, -73.934076483014)"
40966800,11/18/2018 01:44:54 AM,11/18/2018 02:04:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,168-07 84 AVENUE,84 AVENUE,168 STREET,168 PLACE,,,ADDRESS,JAMAICA,,Precinct,Closed,11/18/2018 09:44:54 AM,The Police Department reviewed your complaint and provided additional information below.,11/18/2018 02:04:58 AM,08 QUEENS,4098710045,QUEENS,1040460,200153,PHONE,Unspecified,QUEENS,,,,,,,,40.71587192133916,-73.79723287755856,"(40.71587192133916, -73.79723287755856)"
40967228,11/18/2018 01:45:00 AM,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,,1653 72 STREET,72 STREET,16 AVENUE,17 AVENUE,,,,,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,11/19/2018 12:00:00 AM,11 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
40967341,11/18/2018 01:45:16 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,112 EAST 128 STREET,EAST 128 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 09:45:16 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:31:53 AM,11 MANHATTAN,1017750165,MANHATTAN,1001707,233177,PHONE,Unspecified,MANHATTAN,,,,,,,,40.806675628037624,-73.93694126018204,"(40.806675628037624, -73.93694126018204)"
40970638,11/18/2018 01:45:35 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11232,118 32 STREET,32 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:45:35 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:53:36 AM,07 BROOKLYN,3006800015,BROOKLYN,983268,178789,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65741114796319,-74.00353927491301,"(40.65741114796319, -74.00353927491301)"
40969401,11/18/2018 01:46:05 AM,11/18/2018 02:45:52 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11237,,,,,ST NICHOLAS AVENUE,SUYDAM STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,11/18/2018 09:46:05 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/18/2018 02:45:52 AM,04 BROOKLYN,,BROOKLYN,1006548,196613,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70630593173905,-73.91957571461724,"(40.70630593173905, -73.91957571461724)"
40967339,11/18/2018 01:46:36 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1453 PROSPECT PLACE,PROSPECT PLACE,UTICA AVENUE,ROCHESTER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:46:36 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:50:29 AM,08 BROOKLYN,3013610056,BROOKLYN,1004095,184528,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.673141240562664,-73.92845877400181,"(40.673141240562664, -73.92845877400181)"
40970357,11/18/2018 01:46:43 AM,11/18/2018 02:52:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,274 SOUTH 2 STREET,SOUTH 2 STREET,HAVEMEYER STREET,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:46:43 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:01:52 AM,01 BROOKLYN,3024210012,BROOKLYN,996198,198449,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71136534518467,-73.95690276251469,"(40.71136534518467, -73.95690276251469)"
40967417,11/18/2018 01:46:58 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,60 GOUVERNEUR STREET,GOUVERNEUR STREET,MADISON STREET,MONROE STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:46:58 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1002600001,MANHATTAN,988742,198938,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71271446081075,-73.98379672728028,"(40.71271446081075, -73.98379672728028)"
40965756,11/18/2018 01:47:17 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,104-18 106 STREET,106 STREET,LIBERTY AVENUE,107 AVENUE,,,ADDRESS,OZONE PARK,,Precinct,Assigned,11/18/2018 09:47:17 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:59:55 AM,10 QUEENS,4095280013,QUEENS,1029944,188002,ONLINE,Unspecified,QUEENS,,,,,,,,40.68258088531056,-73.83524973096596,"(40.68258088531056, -73.83524973096596)"
40968086,11/18/2018 01:47:21 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204,1312 WEST 6 STREET,WEST 6 STREET,65 STREET,AVENUE O,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:47:21 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:13:10 AM,11 BROOKLYN,3065780007,BROOKLYN,989632,162562,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61286990363757,-73.98061540930318,"(40.61286990363757, -73.98061540930318)"
40970502,11/18/2018 01:48:44 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,77 DELANCEY STREET,DELANCEY STREET,ALLEN STREET,ORCHARD STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:48:44 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1004140050,MANHATTAN,987019,201260,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71908850194956,-73.99001087423854,"(40.71908850194956, -73.99001087423854)"
40967342,11/18/2018 01:49:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1500 NOBLE AVENUE,NOBLE AVENUE,EAST 177 STREET,MANSION STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:49:14 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:54:39 AM,09 BRONX,2038950001,BRONX,1019808,244335,MOBILE,Unspecified,BRONX,,,,,,,,40.837246842249975,-73.87149718589308,"(40.837246842249975, -73.87149718589308)"
40967373,11/18/2018 01:49:29 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,2115 OCEAN AVENUE,OCEAN AVENUE,KINGS HIGHWAY,QUENTIN ROAD,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:49:29 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:58:45 AM,15 BROOKLYN,3067830068,BROOKLYN,997184,161539,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61005417413134,-73.95341699535918,"(40.61005417413134, -73.95341699535918)"
40968667,11/18/2018 01:50:04 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,101-35 113 STREET,113 STREET,101 AVENUE,103 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Assigned,11/18/2018 09:50:04 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:00:48 AM,09 QUEENS,4094310062,QUEENS,1031169,190049,MOBILE,Unspecified,QUEENS,,,,,,,,40.68819301329471,-73.83081873519725,"(40.68819301329471, -73.83081873519725)"
40968346,11/18/2018 01:50:08 AM,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10001,,,,,11 AVENUE,WEST   34 STREET,INTERSECTION,NEW YORK,,N/A,Open,02/16/2019 01:50:08 AM,The Department of Transportation requires 90 days to respond to this type of complaint.  Please note your Service Request number for future reference.,,04 MANHATTAN,,MANHATTAN,983700,214628,PHONE,Unspecified,MANHATTAN,,,,,,,,40.755780769817505,-74.0019852096343,"(40.755780769817505, -74.0019852096343)"
40969391,11/18/2018 01:50:17 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,152 2 AVENUE,2 AVENUE,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:50:17 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1004510004,MANHATTAN,987848,205045,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72947711076323,-73.98701824572565,"(40.72947711076323, -73.98701824572565)"
40967963,11/18/2018 01:50:31 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,406 48 STREET,48 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Open,11/18/2018 09:50:31 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BROOKLYN,3007740011,BROOKLYN,981217,175101,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64728792645529,-74.01092972721469,"(40.64728792645529, -74.01092972721469)"
40968049,11/18/2018 01:51:02 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,65-74 SAUNDERS STREET,SAUNDERS STREET,65 ROAD,66 AVENUE,,,ADDRESS,REGO PARK,,Precinct,Open,11/18/2018 09:51:02 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 QUEENS,4030870025,QUEENS,1023792,204276,PHONE,Unspecified,QUEENS,,,,,,,,40.727278744193086,-73.85733523660286,"(40.727278744193086, -73.85733523660286)"
40971022,11/18/2018 01:51:21 AM,11/18/2018 02:46:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1487 DEKALB AVENUE,DEKALB AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:51:21 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:46:18 AM,04 BROOKLYN,3032360054,BROOKLYN,1005897,194891,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70158106497976,-73.92192927147853,"(40.70158106497976, -73.92192927147853)"
40967966,11/18/2018 01:51:23 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,202 MC DONOUGH STREET,MC DONOUGH STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:51:23 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:09:04 AM,03 BROOKLYN,3018560031,BROOKLYN,1001254,187601,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68158184199284,-73.93869282218334,"(40.68158184199284, -73.93869282218334)"
40965252,11/18/2018 01:51:42 AM,11/18/2018 02:16:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,472 WEST 141 STREET,WEST 141 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:51:42 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:16:15 AM,09 MANHATTAN,1020570054,MANHATTAN,998437,238895,PHONE,Unspecified,MANHATTAN,,,,,,,,40.822375793185,-73.94874117046957,"(40.822375793185, -73.94874117046957)"
40967320,11/18/2018 01:52:44 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1105 MORRISON AVENUE,MORRISON AVENUE,WATSON AVENUE,HARROD PLACE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:52:44 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:11:08 AM,09 BRONX,2037440039,BRONX,1019140,240505,ONLINE,Unspecified,BRONX,,,,,,,,40.826737268337354,-73.87393118325969,"(40.826737268337354, -73.87393118325969)"
40971438,11/18/2018 01:53:16 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,33-29 ASTORIA BOULEVARD,ASTORIA BOULEVARD,33 STREET,35 STREET,,,ADDRESS,ASTORIA,,Precinct,Assigned,11/18/2018 09:53:16 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:19:23 AM,01 QUEENS,4008360038,QUEENS,1007625,219905,ONLINE,Unspecified,QUEENS,,,,,,,,40.77023388843202,-73.91561026688599,"(40.77023388843202, -73.91561026688599)"
40970189,11/18/2018 01:53:19 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,72 STOCKHOLM STREET,STOCKHOLM STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:53:19 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:45:24 AM,04 BROOKLYN,3032540126,BROOKLYN,1004907,193116,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69671147239872,-73.92550518643473,"(40.69671147239872, -73.92550518643473)"
40968669,11/18/2018 01:53:32 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,60-71 60 ROAD,60 ROAD,60 LANE,FRESH POND ROAD,,,ADDRESS,MASPETH,,Precinct,Assigned,11/18/2018 09:53:32 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:01:52 AM,05 QUEENS,4027430059,QUEENS,1011078,200193,ONLINE,Unspecified,QUEENS,,,,,,,,40.71611959965635,-73.90322268592563,"(40.71611959965635, -73.90322268592563)"
40970958,11/18/2018 01:54:14 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11234,,,,,UTICA AVENUE,AVENUE K,INTERSECTION,BROOKLYN,,Precinct,Open,11/18/2018 09:54:14 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,18 BROOKLYN,,BROOKLYN,1004344,167289,PHONE,Unspecified,BROOKLYN,,,,,,,,40.625823381321474,-73.92761248531855,"(40.625823381321474, -73.92761248531855)"
40967340,11/18/2018 01:54:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,540 EAST 169 STREET,EAST 169 STREET,3 AVENUE,FULTON AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:54:14 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:36:43 AM,03 BRONX,2026100012,BRONX,1010710,242600,PHONE,Unspecified,BRONX,,,,,,,,40.83251671698595,-73.90438319967464,"(40.83251671698595, -73.90438319967464)"
40971556,11/18/2018 01:54:24 AM,11/18/2018 03:05:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,240 LOTT AVENUE,LOTT AVENUE,WATKINS STREET,MOTHER GASTON BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:54:24 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:10:06 AM,16 BROOKLYN,3036280001,BROOKLYN,1010711,179162,PHONE,Unspecified,BROOKLYN,,,,,,,,40.658395468019954,-73.90462917125954,"(40.658395468019954, -73.90462917125954)"
40969823,11/18/2018 01:54:41 AM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10305,18 CONGER STREET,CONGER STREET,MC CLEAN AVENUE,CEDAR AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Assigned,11/18/2018 09:54:41 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:07:01 AM,02 STATEN ISLAND,5031140038,STATEN ISLAND,965895,156997,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.597577741752296,-74.06609489134628,"(40.597577741752296, -74.06609489134628)"
40970066,11/18/2018 01:54:45 AM,11/18/2018 02:10:05 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10011,245 WEST 14 STREET,WEST 14 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:54:45 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 02:10:06 AM,04 MANHATTAN,1007647503,MANHATTAN,983974,208556,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73911466867715,-74.00099596510015,"(40.73911466867715, -74.00099596510015)"
40966559,11/18/2018 01:55:58 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10034,213 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 09:55:58 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:45:59 AM,12 MANHATTAN,1022160001,MANHATTAN,1005572,253428,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86225027373548,-73.92291561661044,"(40.86225027373548, -73.92291561661044)"
